id,title,overview,genres_list,keywords_list,poster_path,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
508883,The Boy and the Heron,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""","['Animation', 'Adventure', 'Fantasy', 'Family', 'Drama']","['loss of loved one', 'world war ii', 'education', 'coming of age', 'spirituality', 'poverty', 'teenage boy', 'troubled childhood', 'semi autobiographical', 'moving to a city', 'anime', 'hand drawn animation', 'magic world', 'animation', 'courage', 'suspenseful']",/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,14.3365,7.432,2306,0.14533137,0.14230053,0.14146236,0.138554,0.14151613,0.14613172,0.1447038,0.14533137867833515,0.14230054187033636,0.1414623663918947,0.1385540171380354,0.14151614468665008,0.1461317350068491,0.1447038162278992
565770,Blue Beetle,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab.","['Action', 'Science Fiction', 'Adventure']","['armor', 'superhero', 'family relationships', 'family', 'high tech', 'job hunting', 'mexican american', 'aftercreditsstinger', 'duringcreditsstinger', 'immigrant family', 'college graduate', 'dc extended universe (dceu)', 'alien technology', 'brother sister relationship', 'latino']",/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,12.2842,6.671,2885,0.14681716,0.14200586,0.14099947,0.13840559,0.14002873,0.14371616,0.14802703,0.1468171626329422,0.14200586080551147,0.1409994661808014,0.13840559124946594,0.14002873003482819,0.14371615648269653,0.14802703261375427
753342,Napoleon,"An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.","['History', 'War', 'Romance']","['empire', 'epic', 'france', 'general', 'biography', 'napoleon bonaparte', 'based on true story', 'napoleonic wars', '19th century', '1790s', 'violence']",/ytFOXyghxLzAM4KZyazDdEkM66q.jpg,13.3981,6.327,2836,0.14581937,0.1440511,0.13956374,0.13929805,0.14167017,0.14389582,0.14570175,0.14581936597824097,0.14405110478401184,0.13956373929977417,0.13929805159568787,0.14167016744613647,0.14389581978321075,0.14570175111293793
1029281,Strange Darling,Nothing is what it seems when a twisted one-night stand spirals into a serial killer’s vicious murder spree.,"['Crime', 'Horror', 'Thriller']","['new york city', 'rape', 'gore', 'sadomasochism', 'sexual violence', 'murder', 'serial killer', 'female protagonist', 'bdsm', 'rape fantasy', 'shocking', 'erotic thriller', 'independent film']",/kWNCRgt3ocv19bYO0sk7TRuZuFY.jpg,12.181,6.939,683,0.1448306,0.1441249,0.13871525,0.1386629,0.14232132,0.1420289,0.14931615,0.14483059726907913,0.1441248931866155,0.13871525021321698,0.13866290243472304,0.14232131626723235,0.1420288958843217,0.14931614474481128
930094,"Red, White & Royal Blue","After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected.","['Comedy', 'Romance']","['based on novel or book', 'politics', 'prince', 'royal family', 'royalty', 'lgbt', 'gay theme', 'gay relationship', 'enemies to lovers', ""boys' love (bl)"", 'appreciative']",/ta3ReqbdEcLJM3mcHMzbYFZI8v7.jpg,9.6818,8.0,1414,0.14524873,0.14236903,0.14183497,0.14029846,0.1419776,0.14168662,0.14658466,0.14524871735282435,0.14236902342027286,0.14183496583491767,0.1402984475911589,0.14197758484020323,0.14168660988291443,0.14658465107770854
882569,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.","['War', 'Action', 'Thriller']","['rescue', 'ambush', 'interpreter', 'afghanistan', 'afghanistan war (2001-2021)', 'war', 'exhilarated']",/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,11.0895,7.741,2852,0.14517424,0.14419103,0.13912787,0.13862391,0.14228037,0.1419489,0.14865373,0.14517423077898528,0.14419102239039472,0.13912786128735954,0.1386239040308027,0.1422803657567392,0.14194888943586081,0.14865372631985763
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.","['Animation', 'Comedy', 'Action', 'Science Fiction']","['new york city', 'sibling relationship', 'skateboarding', 'crime fighter', 'superhero', 'turtle', 'ninja', 'duringcreditsstinger', 'playful', 'aspiring journalist', 'anthropomorphic animal', 'lighthearted', 'sentimental', 'whimsical', 'enthusiastic', 'vibrant']",/kbnhvFPyXKCKLNhg1pkz6rXQ4Le.jpg,13.6777,7.21,1464,0.14553626,0.14159313,0.14212021,0.13856515,0.14104329,0.14477934,0.14636254,0.14553626966001612,0.1415931389922752,0.1421202229052948,0.13856516320743884,0.14104330100441734,0.14477935021961855,0.14636255401093914
666277,Past Lives,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.","['Drama', 'Romance']","['new york city', 'immigrant', 'friendship', 'nostalgia', 'woman between two men', 'interracial marriage', 'fate', 'playwright', 'married woman', 'childhood friends', 'semi autobiographical', 'woman director', 'korean american', 'childhood sweethearts', 'memories', 'korean', 'asian american', 'independent film', 'seoul, south korea', 'reconnect with friend']",/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,10.4201,7.732,2005,0.1453075,0.14345475,0.14316395,0.13658696,0.14156254,0.14279464,0.14712971,0.1453074896943201,0.14345473899894629,0.14316394285124795,0.13658695802448875,0.14156253003049507,0.1427946324887291,0.14712970791177266
677179,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.","['Drama', 'Action']","['husband wife relationship', 'philadelphia, pennsylvania', 'sports', 'deaf', 'sequel', 'orphan', 'former best friend', 'ex-con', 'childhood friends', 'juvenile detention center', 'boxing', 'prodigy', 'intense', 'assertive', 'audacious']",/cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,10.1826,7.1,2700,0.14542523,0.14286105,0.1407165,0.13892989,0.14168443,0.14353585,0.14684711,0.145425221596645,0.14286104483240575,0.14071648474237414,0.13892988032520528,0.14168441941234947,0.14353584387684798,0.14684710521417227
930564,Saltburn,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.","['Drama', 'Comedy', 'Thriller']","['suicide', 'karaoke', 'obsession', 'country house', 'maze', 'college', 'dark comedy', 'birthday party', 'university', 'bathtub', 'lust', 'gothic', 'mental illness', 'lgbt', 'mental health', 'bisexual man', 'eating disorder', 'woman director', 'oxford university', 'family estate', 'alcohol problems', 'self-harm', 'suicide investigation', '2000s', 'gay theme', ""boys' love (bl)""]",/zGTfMwG112BC66mpaveVxoWPOaB.jpg,9.3746,6.969,2614,0.14587227,0.1451062,0.14051026,0.140044,0.13991721,0.14136183,0.14718822,0.1458722672741453,0.14510619856575427,0.14051026315257348,0.1400440058118702,0.13991721182938238,0.14136183472516886,0.1471882186411056
893723,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.","['Family', 'Comedy', 'Adventure', 'Animation']","['superhero', 'cartoon', 'mad scientist', 'sequel', 'dog', 'animals', 'kids', 'elasticity']",/aTvePCU7exLepwg5hWySjwxojQK.jpg,12.0774,7.004,507,0.14569503,0.14197384,0.14130676,0.13869564,0.1411778,0.14300701,0.1481439,0.1456950328602647,0.14197384032568097,0.14130676003257572,0.13869564441883034,0.1411778053816826,0.1430070123524519,0.14814390462851385
335977,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.","['Adventure', 'Action']","['treasure hunt', 'ancient rome', 'sequel', 'flashback', 'knife fight', 'archaeologist', 'adventurer', '1960s', 'nazi germany', 'action adventure']",/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,10.1528,6.54,3779,0.14707662,0.14226767,0.140972,0.13709293,0.14113055,0.14446469,0.14699553,0.14707662165164948,0.14226767420768738,0.14097200334072113,0.1370929330587387,0.14113055169582367,0.14446468651294708,0.14699552953243256
901362,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.","['Animation', 'Family', 'Music', 'Fantasy', 'Comedy']","['pop star', 'brother', 'musical', 'sequel', 'based on toy', 'troll', 'duringcreditsstinger', 'reunite', 'sister sister relationship', 'brother brother relationship', 'jukebox musical']",/bkpPTZUdq31UGDovmszsg2CchiI.jpg,12.8079,7.3,929,0.14483449,0.14341766,0.14135033,0.13896385,0.14149591,0.14404915,0.14588863,0.14483448647209277,0.1434176542845718,0.14135032681598772,0.13896384628170957,0.14149591115868224,0.14404915058539583,0.14588862440156006
964980,Air,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,"['Drama', 'History']","['sports', 'based on true story', 'basketball', 'shoe', 'national basketball association (nba)', 'duringcreditsstinger', '1980s']",/76AKQPdH3M8cvsFR9K8JsOzVlY5.jpg,8.8167,7.315,2131,0.14480692,0.14298648,0.14123213,0.13876507,0.1428948,0.1415307,0.14778394,0.14480691716650376,0.14298647216002727,0.1412321287026367,0.13876506272658518,0.14289480021909476,0.14153068835941887,0.1477839306657335
951491,Saw X,"Between the events of 'Saw' and 'Saw II', a sick and desperate John Kramer travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer, only to discover the entire operation is a scam to defraud the most vulnerable. Armed with a newfound purpose, the infamous serial killer returns to his work, turning the tables on the con artists in his signature visceral way through devious, deranged, and ingenious traps.","['Horror', 'Mystery']","['mexico', 'mexico city, mexico', 'sadism', 'riddle', 'gore', 'sequel', 'con artist', 'cancer', 'scam', 'serial killer', 'torture', 'drugs', 'survival horror', 'duringcreditsstinger', 'jigsaw', 'saw', 'death game']",/u7Lp1Hi8aBS73jv4KRMIv5aK4ax.jpg,9.9582,7.202,2176,0.14683898,0.14237335,0.14052215,0.13842854,0.14123225,0.14272366,0.14788103,0.14683898230907266,0.14237335748593086,0.14052215637332666,0.13842854316319653,0.1412322563300209,0.1427236688948771,0.14788103544357525
974931,Totally Killer,"When the infamous ""Sweet Sixteen Killer"" returns 35 years after his first murder spree to claim another victim, 17-year-old Jamie accidentally travels back in time to 1987, determined to stop the killer before he can start.","['Horror', 'Comedy', 'Science Fiction']","['halloween', 'time travel', 'carnival', 'serial killer', 'female protagonist', 'slasher', 'woman director', '1980s', 'mother daughter relationship', 'meta']",/52YBwGJ3cJs54fpBzwnT1lnqgTo.jpg,10.132,6.813,989,0.14497183,0.14350757,0.13985528,0.13929829,0.14041732,0.14364003,0.14830963,0.1449718391137647,0.14350757644359363,0.1398552867705503,0.13929829624138607,0.14041732879358507,0.143640032871367,0.14830963976575312
459003,Mavka: The Forest Song,"Mavka, a Soul of the Forest, faces an impossible choice between love and her duty as Guardian of the Heart of the Forest when she falls for a human, a talented young musician named Lukas.","['Animation', 'Adventure', 'Family', 'Fantasy']","['based on novel or book', 'fairy', 'nature', 'folklore', 'based on myths, legends or folklore', 'mavka', 'ukrainian folklore', 'independent film', 'love vs duty']",/eeJjd9JU2Mdj9d7nWRFLWlrcExi.jpg,8.6059,7.184,811,0.14566717,0.14364073,0.14194217,0.13641974,0.14002389,0.14322701,0.14907928,0.14566716768841698,0.14364072894514693,0.1419421753576722,0.1364197453322969,0.14002388924395875,0.1432270130995961,0.1490792803329122
934433,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.","['Horror', 'Crime', 'Thriller']","['mask', 'new york city', 'trauma', 'halloween', 'college', 'fake identity', 'sequel', 'conspiracy theory', 'revenge', 'public murder', 'murder', 'social commentary', 'serial killer', 'police corruption', 'slasher', 'whodunit', 'multiple stabbings', 'brutality', 'killing spree', 'self-referential', 'crime spree', 'aftercreditsstinger', 'movie fan', 'copycat killer', 'generation z', 'fbi agent', 'ridiculous']",/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,11.3996,7.0,2879,0.14580144,0.14307596,0.13964981,0.13860899,0.1412534,0.14380346,0.14780687,0.14580145074437936,0.14307596855431562,0.13964981881155214,0.1386090024269374,0.14125340739290473,0.14380347310032496,0.1478068789695858
614479,Insidious: The Red Door,"To put their demons to rest once and for all, Josh Lambert and a college-aged Dalton Lambert must go deeper into The Further than ever before, facing their family's dark past and a host of new and more horrifying terrors that lurk behind the red door.","['Horror', 'Thriller']","['sequel', 'demon', 'insidious', 'malicious', 'supernatural horror', 'evil spirits', 'fifth part', 'sinister']",/d07phJqCx6z5wILDYqkyraorDPi.jpg,10.0166,6.564,1826,0.14596653,0.14393471,0.13981824,0.13799587,0.14110255,0.14349496,0.14768714,0.1459665298461914,0.1439347118139267,0.1398182362318039,0.1379958689212799,0.14110255241394043,0.14349496364593506,0.1476871371269226
848326,Rebel Moon - Part One: A Child of Fire,"When the ruthless forces of the Motherworld threaten a quiet farming village on a distant moon, a mysterious outsider becomes its best hope for survival.","['Science Fiction', 'Action', 'Adventure']","['rebellion', 'space war', 'space', 'female protagonist', 'militarism', 'space opera', 'family values', 'authoritarianism', 'space adventure', 'action hero', 'female warrior', 'political crisis', 'alien spaceship', 'super hero girls', 'space vessel', 'awestruck']",/ui4DrH1cKk2vkHshcUcGt2lKxCm.jpg,10.934,6.246,2372,0.14711042,0.14227006,0.14095767,0.13702884,0.1396152,0.1434865,0.14953135,0.14711041310100517,0.14227005415350039,0.1409576642227869,0.13702883908066635,0.13961518884851967,0.14348649551014617,0.14953134508337543
697843,Extraction 2,"Back from the brink of death, highly skilled commando Tyler Rake takes on another dangerous mission: saving the imprisoned family of a ruthless gangster.","['Action', 'Thriller', 'Crime']","['assassin', 'hero', 'escape', 'mercenary', 'rescue mission', 'sequel', 'survival', 'based on graphic novel', 'violence']",/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,8.307,7.414,2663,0.1464348,0.14359781,0.13989589,0.13914576,0.14032558,0.1431195,0.14748067,0.14643479883670807,0.143597811460495,0.13989588618278503,0.13914576172828674,0.14032557606697083,0.14311949908733368,0.14748066663742065
1075794,Leo,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.","['Animation', 'Comedy', 'Family']","['classroom', 'musical', 'bucket list', 'exhilarated', 'familiar']",/gSOVog7ydsaF1YpgAqBqnKYFGY.jpg,8.9644,7.4,1268,0.14485496,0.1424106,0.14063625,0.1396991,0.14152586,0.1437929,0.14708029,0.14485496714278956,0.14241061039002567,0.14063625456798834,0.13969910561141685,0.1415258688189348,0.14379290174820725,0.14708029172063738
1046032,The Bad Guys: A Very Bad Holiday,"To keep their annual Holiday Heist-tacular afloat, Mr. Wolf and his crew of animal outlaws will have to restore the whole city's Christmas spirit — fast!","['Animation', 'Comedy', 'Family', 'Action']","['holiday', 'heist', 'prequel', 'family', 'based on graphic novel', 'christmas']",/er0Gth3Tr279hFq1xeKdYxhcleO.jpg,9.3252,6.556,142,0.14538309,0.1445602,0.14130308,0.1383702,0.14105776,0.14222068,0.14710505,0.14538308111530057,0.1445601943397406,0.1413030689178068,0.13837019274412435,0.14105775111569455,0.1422206674682696,0.1471050442990634
897087,Freelance,"An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.","['Action', 'Comedy']","[""coup d'etat"", 'dictatorship', 'political assassination', 'duringcreditsstinger', 'investigative journalism', 'ex special forces', 'fictional city']",/7Bd4EUOqQDKZXA6Od5gkfzRNb0.jpg,5.8424,6.4,1070,0.14640597,0.14354143,0.13978842,0.13880414,0.14018755,0.14242464,0.14884786,0.14640596508979797,0.14354142546653748,0.139788419008255,0.1388041377067566,0.14018754661083221,0.14242464303970337,0.14884786307811737
884605,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.","['Comedy', 'Romance']","['friendship', 'older woman seduces younger guy', 'romcom', 'summer', 'new york state', 'teen comedy', 'hometown', 'bankruptcy', 'craigslist', 'animal shelter', 'socially awkward', 'uber', 'late coming of age', 'nude swimming', 'graduation party', 'helicopter parenting']",/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,9.3864,6.717,3476,0.14517194,0.14430687,0.14081366,0.1393155,0.14012064,0.1430571,0.1472143,0.14517194032669067,0.14430686831474304,0.1408136636018753,0.13931550085544586,0.14012064039707184,0.14305709302425385,0.14721429347991943
739405,Operation Fortune: Ruse de Guerre,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,"['Action', 'Comedy', 'Thriller']","['martial arts', 'london, england', 'showdown', 'madrid, spain', 'espionage', 'spy', 'secret agent', 'shootout', 'cannes, france']",/uo7vWfQUlVwueYTDRicXOJa8Oow.jpg,9.7888,6.475,1728,0.14644128,0.14354728,0.14089952,0.14055307,0.13998805,0.1425246,0.1460462,0.1464412786596823,0.1435472794838655,0.14089952199310776,0.14055307000051334,0.1399880477787845,0.1425245979052097,0.14604620417883687
807172,The Exorcist: Believer,"Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.","['Horror', 'Thriller']","['faith', 'exorcism', 'possession', 'sequel', 'disappearance', 'death of mother', 'exorcist', 'reboot', 'demonic possession', 'religious horror', 'father daughter relationship', 'awestruck']",/fFXkAlMH2iQrNknv4eq7LGTkcti.jpg,8.8936,5.848,1161,0.14513895,0.14176491,0.14139262,0.13810527,0.14192957,0.14382374,0.14784496,0.14513894699306865,0.14176490691654522,0.1413926163108257,0.13810527118883623,0.14192956474528365,0.14382374072337537,0.14784495312206516
1151534,Nowhere,"A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to the child while lost at sea, where she must fight to survive.","['Thriller', 'Drama']","['lost at sea', 'survival at sea', 'absurd', 'awestruck', 'distressing', 'tragic']",/8uvCXfpaU1VveV5w9h05OxN0zdN.jpg,7.5533,7.345,1470,0.14685668,0.14310905,0.14084533,0.13794717,0.13872889,0.14383098,0.1486819,0.14685668051242828,0.1431090533733368,0.14084532856941223,0.1379471719264984,0.13872888684272766,0.14383098483085632,0.1486818939447403
758323,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.","['Horror', 'Thriller']","['spain', 'rome, italy', 'pig', 'vatican (holy see)', 'pope', 'exorcism', 'possession', 'conspiracy', 'devil', 'exorcist', 'skepticism', 'catholic priest', '1980s', 'supernatural horror']",/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,8.8576,6.9,2945,0.14637755,0.14402014,0.14145198,0.13782549,0.14056459,0.14264037,0.14711986,0.14637755075659678,0.1440201423171184,0.141451986751735,0.1378254910979493,0.14056459278709582,0.14264036927581386,0.14711986701369087
747188,Asteroid City,"In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events.","['Comedy', 'Drama']","['quarantine', 'asteroid', 'diner', 'grandfather', 'war photographer', 'alien', 'grief', 'space', 'family', 'widower', 'astronomy', 'story within the story', 'existentialism', 'parent-in-law child-in-law relationship', 'vending machine', 'stage play', 'death of wife', '1950s', 'convention', 'stargazing', 'meta', 'science fiction', 'desert town', 'ambiguous', 'audacious', 'skeptical', 'wry']",/rAkz95CREc3A1qTnwlSQ0jh8Zw8.jpg,8.0084,6.458,2208,0.14506634,0.1436188,0.14044255,0.13962342,0.14009023,0.1428776,0.14828107,0.14506633579730988,0.14361880719661713,0.14044255018234253,0.13962341845035553,0.1400902271270752,0.14287759363651276,0.148281067609787
955555,The Roundup: No Way Out,"Detective Ma Seok-do changes his affiliation from the Geumcheon Police Station to the Metropolitan Investigation Team, in order to eradicate Japanese gangsters who enter Korea to commit heinous crimes.","['Action', 'Crime', 'Comedy', 'Thriller', 'Drama']","['drug crime', 'police', 'detective', 'sequel', 'incheon', 'egotistical', 'bold', 'celebratory']",/1H0Es1v3H8QNlv6LKIKT4DdgdmO.jpg,9.4815,7.198,485,0.14638947,0.1411215,0.14181548,0.13888067,0.1422182,0.14338611,0.14618857,0.14638946732298333,0.14112150458810474,0.14181548145688352,0.138880668001165,0.1422182002333075,0.1433861085267945,0.1461885698707615
467244,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.","['Drama', 'History', 'War']","['husband wife relationship', 'based on novel or book', 'nazi', 'concentration camp', 'holocaust (shoah)', 'world war ii', 'auschwitz-birkenau concentration camp', 'garden', 'biography', 'based on true story', 'nazi officer', 'genocide', '1940s', 'commandant', 'complicity']",/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,9.3729,7.012,2266,0.14476484,0.14377716,0.14125681,0.13896908,0.14251621,0.14209147,0.14662436,0.14476485138869669,0.14377717254885827,0.14125681975907234,0.13896908901401528,0.14251622129352548,0.14209147856321025,0.1466243674326217
845783,Baghead,"Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead.",['Horror'],"['witch', 'basement', 'female protagonist', 'dead father', 'communicating with the dead', 'pub']",/lbOyeiiRYAE6Nm2e7xiNAAaRwZB.jpg,8.1354,6.499,435,0.14637962,0.14372024,0.14191881,0.1377278,0.13951793,0.14304669,0.14768896,0.14637961329312862,0.14372023297606856,0.14191880187755218,0.13772779087449055,0.13951792689332693,0.14304668561905537,0.14768894846637778
976893,Perfect Days,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",['Drama'],"['tree', 'routine', 'slice of life', 'janitor', 'working class', 'tokyo, japan', 'character study', 'uncle niece relationship', 'audio cassette', 'solitude', 'calm', 'philosophical', 'quest for knowledge', 'mystical quest', 'human nature', 'inspirational', 'lighthearted', 'beauty of life']",/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg,7.0866,7.765,1570,0.14476834,0.14358133,0.14139695,0.13879679,0.14255738,0.14217097,0.14672825,0.14476834021853893,0.14358132863668607,0.1413969525486685,0.1387967893660547,0.14255738045934765,0.14217096355302686,0.14672824521767727
877703,Teen Wolf: The Movie,"The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.","['Action', 'Fantasy', 'TV Movie']","['sequel', 'werewolf', 'supernatural creature', 'based on movie', 'banshee', 'northern california', 'based on tv series']",/wAkpPm3wcHRqZl8XjUI3Y2chYq2.jpg,7.076,7.526,896,0.14589031,0.14481017,0.14013454,0.13792224,0.14059645,0.14401133,0.14663494,0.14589031258061996,0.14481017209306615,0.14013454526863317,0.13792224433902273,0.14059645147020297,0.14401133573072158,0.14663493851773352
988078,Through My Window: Across the Sea,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?","['Romance', 'Drama', 'Comedy']","['based on novel or book', 'sequel', 'real life', 'young couple', 'love problems']",/6GyzbZf1MsXfrDWTnNXrzwr6G9q.jpg,8.5672,6.6,913,0.14590219,0.14380094,0.14155391,0.13702051,0.14170712,0.14353472,0.14648053,0.1459021975027172,0.14380095480389557,0.1415539191330909,0.13702052362416114,0.14170713288390138,0.14353473063817104,0.14648054141406278
845659,Perfect Addiction,A female boxing trainer discovers that her champion cage-fighter boyfriend has been cheating on her with her sister and decides to seek revenge by training up his arch-rival to challenge him.,"['Drama', 'Romance']","['based on novel or book', 'mixed martial arts (mma)', 'fighting', 'boxing trainer']",/ucO3NFIvMff71cBRR5EgYXPKWMC.jpg,7.566,6.787,312,0.1452298,0.14369422,0.14025809,0.13938557,0.14056116,0.1433221,0.14754905,0.1452298036996991,0.14369422411462998,0.1402580907979323,0.13938556819238615,0.14056116551997017,0.14332209741059093,0.14754905026479143
990140,Sakra,"Qiao Feng is the respected leader of a roving band of martial artists. After he is wrongfully accused of murder and subsequently exiled, Qiao Feng goes on the run in search of answers about his own mysterious origin story—and the unknown enemies working to destroy him from the shadows.",['Action'],"['martial arts', 'based on novel or book', 'costume drama']",/2vA3CqwZ01LUsEaYRz2ZY6Om9xi.jpg,7.8285,6.5,172,0.14625473,0.14274044,0.14167513,0.13855787,0.14123659,0.14185366,0.14768158,0.1462547332048416,0.14274044334888458,0.14167512953281403,0.13855786621570587,0.1412365883588791,0.14185366034507751,0.1476815789937973
890771,The Black Demon,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature.","['Thriller', 'Horror']","['shark attack', 'shark', 'killer shark', 'baja california', 'oil rig\xa0', 'oilman', 'sharksploitation', 'tlaloc']",/6ecSjKSjgIULyHfrfyyg9vgAI33.jpg,7.2776,5.943,662,0.1459663,0.14333954,0.13997588,0.14050266,0.14037637,0.14249946,0.1473398,0.14596630197863872,0.14333954026283205,0.13997587144446758,0.14050265727929304,0.14037636994193883,0.14249945752324292,0.14733980156958695
820525,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.","['Romance', 'Drama']","['alcohol', 'lisbon, portugal', ""writer's block"", 'sequel', 'love', 'author', 'wedding', 'anger', 'social media', 'troubled past', 'dysfunctional relationship', 'based on young adult novel', 'fanfic', 'loss and grief']",/uQxjZGU6rxSPSMeAJPJQlmfV3ys.jpg,8.0138,6.877,937,0.14580467,0.14406076,0.14118965,0.13746227,0.1408014,0.14303249,0.14764878,0.1458046690879861,0.14406075644312036,0.14118964549333915,0.13746226914339454,0.1408013957500042,0.14303248694442253,0.1476487771377332
